city,gu,day_care_name,day_care_type,day_care_baby_num,teacher_num,nursing_room_num,playground_num,CCTV_num,is_commuting_vehicle,reference_date,Address
서울특별시,강동구,선사어린이집,민간,71,11.0,,,,,2018-08-17,경기 성남시 수정구 사송동 631-10
서울특별시,강동구,선사현대사임당어린이집,가정,20,5.0,,,4.0,,2018-08-17,서울 강동구 암사동 509
서울특별시,강동구,선희어린이집,가정,20,4.0,,,4.0,,2018-08-17,
서울특별시,강동구,성내다솔어린이집,민간,25,7.0,,,4.0,,2018-08-17,서울 강동구 성내동 424-10
서울특별시,강동구,성내삼성어린이집,가정,20,5.0,,,,,2018-08-17,서울 강동구 성내동 590
서울특별시,강동구,성내장미어린이집,민간,82,17.0,,,,,2018-08-17,서울 강동구 성내동 504-9
서울특별시,강동구,성내참사랑어린이집,민간,99,12.0,,,,,2018-08-17,서울 강동구 성내동 435-26
서울특별시,강동구,성신어린이집,민간,39,7.0,,,,,2018-08-17,인천 미추홀구 용현동 568-70
서울특별시,강동구,성심어린이집,민간,156,17.0,,,,,2018-08-17,서울 송파구 석촌동 291-4
서울특별시,강동구,세빛어린이집,민간,86,13.0,,,,,2018-08-17,제주특별자치도 제주시 노형동 2612-3
서울특별시,강동구,세정어린이집,민간,124,15.0,,,,,2018-08-17,서울 강동구 고덕동 501-1
서울특별시,강동구,세종어린이집,민간,60,11.0,,,,,2018-08-17,광주 남구 서동 75-3
서울특별시,강동구,소담사임당어린이집,가정,19,8.0,,,4.0,,2018-08-17,서울 강동구 천호동 49-4
서울특별시,강동구,수피아어린이집,민간,49,11.0,,,,,2018-08-17,대구 동구 사복동 842-11
서울특별시,강동구,쉐마어린이집,가정,19,6.0,,,4.0,,2018-08-17,전북특별자치도 전주시 덕진구 우아동3가 602-72
서울특별시,강동구,신광어린이집,민간,74,14.0,,,,,2018-08-17,제주특별자치도 제주시 도평동 587-10
서울특별시,강동구,신나는구름빵 어린이집,민간,54,8.0,,,,,2018-08-17,
서울특별시,강동구,아기둥지어린이집,가정,20,9.0,,,4.0,,2018-08-17,대구 북구 산격동 500-68
서울특별시,강동구,아기랑놀이랑어린이집,가정,19,8.0,,,4.0,,2018-08-17,서울 강동구 명일동 산 69-1
서울특별시,강동구,아기사랑어린이집,민간,39,5.0,,,,,2018-08-17,서울 강남구 도곡동 962
서울특별시,강동구,아기천국어린이집,민간,71,18.0,,,,,2018-08-17,
서울특별시,강동구,아람어린이집,민간,82,14.0,,,,,2018-08-17,경기 부천시 원미구 상동 530-1
서울특별시,강동구,아미어린이집,가정,20,6.0,,,4.0,,2018-08-17,경기 안산시 상록구 본오동 949-6
서울특별시,강동구,아소비어린이집,민간,30,7.0,,,4.0,,2018-08-17,
서울특별시,강동구,아영어린이집,민간,29,7.0,,,4.0,,2018-08-17,서울 강동구 강일동 674
서울특별시,강동구,아이꿈어린이집,가정,18,5.0,,,,,2018-08-17,광주 광산구 운남동 794-3
서울특별시,강동구,아이니어린이집,가정,20,6.0,,,4.0,,2018-08-17,서울 강동구 강일동 686
서울특별시,강동구,아이맘어린이집,가정,20,7.0,,,6.0,,2018-08-17,서울 구로구 구로동 685-222
서울특별시,강동구,아이본어린이집,가정,18,7.0,,,4.0,,2018-08-17,서울 강동구 고덕동 185
서울특별시,강동구,아이비어린이집,가정,20,8.0,,,4.0,,2018-08-17,부산 사상구 덕포동 125-10
서울특별시,강동구,아이세움어린이집,민간,32,7.0,,,4.0,,2018-08-17,경기 안성시 당왕동 307-5
서울특별시,강동구,아이숲어린이집,민간,54,9.0,,,5.0,,2018-08-17,부산 사하구 괴정동 1106-1
서울특별시,강동구,아이재미어린이집,가정,19,6.0,,,13.0,,2018-08-17,서울 강동구 상일동 513
서울특별시,강동구,아이즐어린이집,가정,19,7.0,,,4.0,,2018-08-17,경북 구미시 옥계동 545
서울특별시,강동구,아이캐슬어린이집,가정,20,6.0,,,4.0,,2018-08-17,광주 남구 행암동 546
서울특별시,강동구,아장아장어린이집,가정,20,6.0,,,4.0,,2018-08-17,서울 서대문구 남가좌동 124-212
서울특별시,강동구,암사꼬마숲어린이집,가정,20,7.0,,,4.0,,2018-08-17,서울 강동구 암사2동 509
서울특별시,강동구,암사무지개어린이집,민간,203,16.0,,,,,2018-08-17,서울 강동구 천호동 43-22
서울특별시,강동구,애지어린이집,사회복지법인,87,14.0,,,,,2018-08-17,서울 강동구 둔촌동 452-2
서울특별시,강동구,애플어린이집,가정,20,5.0,,,15.0,,2018-08-17,인천 부평구 청천동 178-15
서울특별시,강동구,앨리스어린이집,민간,71,13.0,,,4.0,,2018-08-17,서울 강동구 암사동 457-43
서울특별시,강동구,양양어린이집,가정,20,7.0,,,9.0,,2018-08-17,강원특별자치도 양양군 양양읍 월리 48-2
서울특별시,강동구,에덴동산Kids 어린이집,민간,84,15.0,,,13.0,,2018-08-17,서울 강동구 상일동 270-2
서울특별시,강동구,에덴어린이집,민간,86,15.0,,,,,2018-08-17,경남 진주시 하대동 654-15
서울특별시,강동구,엔젤어린이집,가정,17,6.0,,,8.0,,2018-08-17,경기 하남시 풍산동 231
서울특별시,강동구,엘림어린이집,민간,26,7.0,,,,,2018-08-17,부산 부산진구 전포1동 327-80
서울특별시,강동구,열린삐아제 어린이집,가정,20,7.0,,,4.0,,2018-08-17,서울 강동구 명일동 47
서울특별시,강동구,열매어린이집,가정,20,5.0,,,3.0,,2018-08-17,서울 중랑구 면목동 141-13
서울특별시,강동구,영재아이짐어린이집,민간,101,14.0,,,,,2018-08-17,서울 강동구 천호동 52-10
서울특별시,강동구,예꿈어린이집,민간,27,6.0,,,,,2018-08-17,서울 송파구 거여동 549-29
서울특별시,강동구,예니뜰어린이집,민간,32,8.0,,,,,2018-08-17,
서울특별시,강동구,예다미어린이집,민간,49,11.0,,,5.0,,2018-08-17,서울 강동구 천호동 29-3
서울특별시,강동구,예담어린이집,민간,80,1.0,,,,,2018-08-17,부산 북구 구포동 1205-3
서울특별시,강동구,예랑어린이집,가정,20,8.0,,,8.0,,2018-08-17,인천 서구 원당동 818-3
서울특별시,강동구,예맘어린이집,민간,75,14.0,,,4.0,,2018-08-17,서울 강동구 둔촌동 55-1
서울특별시,강동구,예솔어린이집,가정,19,5.0,,,9.0,,2018-08-17,제주특별자치도 제주시 용담2동 633-61
서울특별시,강동구,예원어린이집,민간,80,11.0,,,4.0,,2018-08-17,부산 동래구 사직동 1017
서울특별시,강동구,예은어린이집,민간,186,20.0,,,9.0,,2018-08-17,서울 강서구 방화동 831-2
서울특별시,강동구,예일어린이집,민간,249,30.0,,,11.0,,2018-08-17,서울 강동구 성내3동 441-3
서울특별시,강동구,예지어린이집,민간,49,19.0,,,20.0,,2018-08-17,부산 연제구 거제동 649-3
서울특별시,강동구,오륜레인보우어린이집,민간,87,15.0,,,8.0,,2018-08-17,
서울특별시,강동구,온유어린이집,가정,15,5.0,,,5.0,,2018-08-17,경북 구미시 사곡동 503-2
서울특별시,강동구,옹달샘어린이집,가정,20,6.0,,,4.0,,2018-08-17,경남 양산시 북정동 884-2
서울특별시,강동구,왕자와공주어린이집,민간,30,6.0,,,,,2018-08-17,경북 포항시 남구 오천읍 구정리 53
서울특별시,강동구,우성어린이집,민간,34,8.0,,,,,2018-08-17,서울 강동구 길동 400
서울특별시,강동구,윤슬어린이집,민간,63,18.0,,,6.0,,2018-08-17,서울 서대문구 홍은동 395-27
서울특별시,강동구,은행나무어린이집,민간,33,8.0,,,8.0,,2018-08-17,서울 은평구 응암동 348-13
서울특별시,강동구,은혜어린이집,가정,20,1.0,,,4.0,,2018-08-17,경기 시흥시 신천동 887-5
서울특별시,강동구,은혜영재어린이집,가정,20,8.0,,,3.0,,2018-08-17,서울 강동구 암사2동 504-8
서울특별시,강동구,이루니키즈어린이집,민간,68,12.0,,,4.0,,2018-08-17,서울 강동구 길동 101-2
서울특별시,강동구,이림어린이집,민간,77,13.0,,,16.0,,2018-08-17,
서울특별시,강동구,이삭어린이집,가정,15,6.0,,,8.0,,2018-08-17,서울 강동구 성내동 386-58
서울특별시,강동구,이슬어린이집,가정,15,5.0,,,4.0,,2018-08-17,서울 강동구 명일동 251-1
서울특별시,강동구,이큐어린이집,가정,20,7.0,,,3.0,,2018-08-17,서울 강동구 길동 산 1-1
서울특별시,강동구,이호어린이집,민간,113,16.0,,,4.0,,2018-08-17,서울 강동구 성내동 296-5
서울특별시,강동구,이화어린이집,민간,24,7.0,,,18.0,,2018-08-17,서울 양천구 신월2동 608-2
서울특별시,강동구,인솔어린이집,가정,19,4.0,,,3.0,,2018-08-17,서울 강동구 성내동 420-9
서울특별시,강동구,자빈어린이집,민간,64,12.0,,,4.0,,2018-08-17,서울 강동구 명일동 305-23
서울특별시,강동구,자이맘어린이집,민간,26,9.0,,,8.0,,2018-08-17,서울 강동구 길동 474
서울특별시,강동구,자이젠어린이집,민간,55,11.0,,,5.0,,2018-08-17,서울 송파구 신천동 17
서울특별시,강동구,제이앤어린이집,가정,20,3.0,,,8.0,,2018-08-17,서울 강동구 둔촌동 630
서울특별시,강동구,제일몬테소리어린이집,민간,27,7.0,,,,,2018-08-17,
서울특별시,강동구,조은어린이집,민간,49,11.0,,,,,2018-08-17,부산 사하구 장림동 782-7
서울특별시,강동구,좋은친구어린이집,민간,104,15.0,,,,,2018-08-17,서울 강동구 암사동 511-9
서울특별시,강동구,중앙하이츠어린이집,가정,20,3.0,,,4.0,,2018-08-17,대전 유성구 관평동 668
서울특별시,강동구,중흥리틀스쿨어린이집,민간,72,11.0,,,,,2018-08-17,
서울특별시,강동구,쥬베베어린이집,가정,20,6.0,,,7.0,,2018-08-17,서울 마포구 성산동 258-14
서울특별시,강동구,즐거운어린이집,민간,25,5.0,,,,,2018-08-17,서울 강서구 가양동 1481
서울특별시,강동구,지혜로운어린이집,민간,24,8.0,,,,,2018-08-17,서울 강동구 암사동 459-56
서울특별시,강동구,참빛어린이집,가정,20,6.0,,,6.0,,2018-08-17,인천 미추홀구 숭의동 248-77
서울특별시,강동구,천동어린이집,민간,82,15.0,,,,,2018-08-17,서울 강동구 길동 373-19
서울특별시,강동구,천호어린이집,국공립,88,16.0,,,,,2018-08-17,서울 강동구 천호동 48-2
서울특별시,강동구,청포도어린이집,민간,77,11.0,,,,,2018-08-17,
서울특별시,강동구,초록빛어린이집,가정,19,5.0,,,12.0,,2018-08-17,대구 남구 봉덕동 1179-2
서울특별시,강동구,코끼리어린이집,가정,20,6.0,,,4.0,,2018-08-17,세종특별자치시 도담동 626
서울특별시,강동구,큰별어린이집,민간,81,12.0,,,,,2018-08-17,경기 광명시 소하동 937
서울특별시,강동구,키즈랜드어린이집,민간,88,15.0,,,,,2018-08-17,서울 마포구 상암동 1743
서울특별시,강동구,키즈앤플러스어린이집,가정,20,6.0,,,10.0,,2018-08-17,
서울특별시,강동구,태영키즈어린이집,가정,20,7.0,,,7.0,,2018-08-17,서울 강동구 천호동 566
서울특별시,강동구,튼튼어린이집,가정,20,8.0,,,4.0,,2018-08-17,경남 통영시 북신동 59-29
서울특별시,강동구,파랑새어린이집,가정,20,7.0,,,4.0,,2018-08-17,부산 동래구 안락1동 632-9
서울특별시,강동구,팡팡어린이집,가정,19,6.0,,,4.0,,2018-08-17,경기 수원시 영통구 매탄동 176
서울특별시,강동구,푸른뜰어린이집,민간,25,6.0,,,,,2018-08-17,충북 충주시 연수동 1629
서울특별시,강동구,푸른숲어린이집,민간,24,9.0,,,,,2018-08-17,서울 노원구 공릉동 240-271
서울특별시,강동구,품아내어린이집,민간,24,8.0,,,,,2018-08-17,경남 거제시 아주동 1682
서울특별시,강동구,프라이어생태어린이집,민간,56,9.0,,,,,2018-08-17,서울 강동구 암사동 413
서울특별시,강동구,피터팬어린이집,가정,20,8.0,,,8.0,,2018-08-17,광주 광산구 월곡동 538-2
서울특별시,강동구,하늘보라어린이집,가정,20,6.0,,,4.0,,2018-08-17,서울 강동구 성내동 456-8
서울특별시,강동구,하늘숲어린이집,가정,20,11.0,,,4.0,,2018-08-17,서울 강서구 화곡3동 1039-17
서울특별시,강동구,하늘어린이집,민간,58,15.0,,,,,2018-08-17,대구 북구 고성동1가 50-180
서울특별시,강동구,하은어린이집,가정,18,8.0,,,15.0,,2018-08-17,인천 연수구 동춘동 1116-11
서울특별시,강동구,한세어린이집,민간,66,13.0,,,,,2018-08-17,경기 의정부시 낙양동 710
서울특별시,강동구,한스어린이집,민간,38,10.0,,,7.0,,2018-08-17,경기 성남시 분당구 야탑동 215
서울특별시,강동구,한신리틀어린이집,가정,18,7.0,,,,,2018-08-17,서울 강동구 천호동 237
서울특별시,강동구,해랑어린이집,가정,20,7.0,,,4.0,,2018-08-17,경기 수원시 장안구 정자동 69-28
서울특별시,강동구,해이림어린이집,민간,97,11.0,,,,,2018-08-17,
서울특별시,강동구,해피아이어린이집,가정,20,6.0,,,,,2018-08-17,대구 달성군 다사읍 매곡리 1521-16
서울특별시,강동구,행복한새싹어린이집,가정,19,7.0,,,4.0,,2018-08-17,전북특별자치도 군산시 개정동 28-21
서울특별시,강동구,행복한어린이집,가정,12,5.0,,,3.0,,2018-08-17,충북 청주시 서원구 성화동 232-8
서울특별시,강동구,향기로운어린이집,민간,153,23.0,,,4.0,,2018-08-17,서울 강동구 명일동 268-2
서울특별시,강동구,향기어린이집,가정,20,8.0,,,4.0,,2018-08-17,부산 부산진구 당감동 610-10
서울특별시,강동구,현대홈키즈어린이집,직장,60,12.0,,,,,2018-08-17,서울 강동구 천호동 454-2
서울특별시,강동구,혜림어린이집,국공립,47,8.0,,,,,2018-08-17,경남 진주시 내동면 신율리 251-7
서울특별시,강동구,혜윰어린이집,민간,50,11.0,,,,,2018-08-17,서울 강동구 명일동 242-5
서울특별시,강동구,화가마을어린이집,민간,79,15.0,,,,,2018-08-17,서울 강동구 고덕동 258-8
서울특별시,영등포구,가람어린이집,국공립,20,7.0,3.0,0.0,5.0,N,2018-02-28,부산 서구 서대신동2가 500-61
서울특별시,영등포구,구민회관어린이집,국공립,47,9.0,4.0,0.0,8.0,N,2018-02-28,서울 강남구 대치동 509-2
서울특별시,영등포구,꼬꼬마어린이집,국공립,20,7.0,3.0,0.0,5.0,N,2018-02-28,서울 동대문구 장안동 391-4
서울특별시,영등포구,꿈나무어린이집,국공립,160,30.0,7.0,1.0,15.0,N,2018-02-28,서울 영등포구 신길동 3741-18
서울특별시,영등포구,남서울교회어린이집,국공립,110,18.0,10.0,1.0,20.0,N,2018-02-28,서울 영등포구 신길동 4003
서울특별시,영등포구,당산1동어린이집,국공립,59,9.0,5.0,1.0,10.0,N,2018-02-28,서울 영등포구 당산동1가 223-18
서울특별시,영등포구,대림1동어린이집,국공립,59,10.0,5.0,1.0,11.0,N,2018-02-28,서울 영등포구 대림동 899-2
서울특별시,영등포구,대림2동어린이집,국공립,89,12.0,11.0,1.0,18.0,N,2018-02-28,서울 영등포구 대림동 705
서울특별시,영등포구,대림3동어린이집,국공립,64,11.0,4.0,1.0,7.0,N,2018-02-28,서울 영등포구 대림3동 777
서울특별시,영등포구,도담어린이집,국공립,57,10.0,6.0,0.0,8.0,N,2018-02-28,서울 영등포구 당산동6가 110-43
서울특별시,영등포구,도림어린이집,사회복지법인,79,12.0,5.0,1.0,7.0,N,2018-02-28,서울 영등포구 도림동 205-24
서울특별시,영등포구,동화어린이집,국공립,70,10.0,5.0,0.0,7.0,N,2018-02-28,경기 시흥시 은행동 299
서울특별시,영등포구,둥근마음어린이집,국공립,84,10.0,6.0,1.0,13.0,N,2018-02-28,서울 강서구 등촌동 687
서울특별시,영등포구,룸비니어린이집,국공립,67,4.0,4.0,1.0,7.0,N,2018-02-28,제주특별자치도 제주시 아라이동 3011-12
서울특별시,영등포구,위즈키즈어린이집,민간,32,8.0,3.0,0.0,6.0,N,2018-02-28,서울 영등포구 신길동 4934
서울특별시,영등포구,윤지어린이집,민간,32,6.0,4.0,0.0,8.0,N,2018-02-28,서울 영등포구 대림동 992-6
서울특별시,영등포구,은석어린이집,민간,120,16.0,6.0,2.0,15.0,Y,2018-02-28,
서울특별시,영등포구,은지어린이집,민간,39,8.0,3.0,0.0,3.0,Y,2018-02-28,제주특별자치도 서귀포시 안덕면 덕수리 628-1
서울특별시,영등포구,자연과아이 어린이집,민간,53,12.0,3.0,0.0,9.0,N,2018-02-28,서울 영등포구 당산동3가 565
서울특별시,영등포구,조형아트스쿨어린이집,민간,94,13.0,5.0,0.0,6.0,Y,2018-02-28,
서울특별시,영등포구,즐거운코뿔소어린이집,민간,74,14.0,8.0,0.0,13.0,Y,2018-02-28,서울 영등포구 양평동1가 13-22
서울특별시,영등포구,참고은어린이집,민간,47,9.0,6.0,0.0,7.0,N,2018-02-28,서울 구로구 개봉동 63-33
서울특별시,영등포구,참사랑어린이집,민간,39,8.0,9.0,0.0,16.0,N,2018-02-28,부산 연제구 거제동 340-9
서울특별시,영등포구,참좋은 어린이집,민간,23,4.0,4.0,0.0,6.0,Y,2018-02-28,대구 남구 봉덕동 1301-20
서울특별시,영등포구,코끼리어린이집,민간,99,17.0,3.0,0.0,3.0,Y,2018-02-28,세종특별자치시 도담동 626
서울특별시,영등포구,코뿔소어린이집,민간,55,11.0,8.0,2.0,16.0,Y,2018-02-28,서울 영등포구 양평동1가 13-22
서울특별시,영등포구,큰당성어린이집,민간,43,10.0,4.0,1.0,7.0,Y,2018-02-28,
서울특별시,영등포구,큰별어린이집,민간,39,5.0,5.0,0.0,12.0,Y,2018-02-28,경기 광명시 소하동 937
서울특별시,영등포구,키드스쿨어린이집,민간,74,12.0,3.0,1.0,4.0,Y,2018-02-28,서울 송파구 가락동 140
서울특별시,영등포구,키즈빈생태어린이집,민간,34,8.0,5.0,0.0,7.0,Y,2018-02-28,서울 영등포구 문래동4가 10-7
서울특별시,영등포구,튼튼어린이집,민간,49,11.0,3.0,0.0,4.0,N,2018-02-28,경남 통영시 북신동 59-29
서울특별시,영등포구,펠리스어린이집,민간,99,13.0,5.0,0.0,8.0,Y,2018-02-28,인천 부평구 산곡동 311-8
서울특별시,영등포구,평강어린이집,민간,27,7.0,7.0,0.0,10.0,Y,2018-02-28,경기 부천시 소사구 소사본동 156-6
서울특별시,영등포구,푸르지오어린이집,민간,39,8.0,2.0,0.0,3.0,N,2018-02-28,부산 연제구 연산동 2307
서울특별시,영등포구,푸른숲어린이집,민간,83,15.0,5.0,0.0,7.0,Y,2018-02-28,서울 노원구 공릉동 240-271
서울특별시,영등포구,하나유아스쿨어린이집,민간,49,7.0,7.0,0.0,11.0,Y,2018-02-28,
서울특별시,영등포구,한국어린이집,민간,55,9.0,6.0,1.0,8.0,Y,2018-02-28,대구 달서구 송현동 1942-31
서울특별시,영등포구,한나어린이집,민간,39,5.0,5.0,0.0,6.0,Y,2018-02-28,부산 부산진구 부전1동 408-2
서울특별시,영등포구,한별어린이집,민간,49,11.0,3.0,0.0,4.0,Y,2018-02-28,서울 강남구 삼성1동 149-11
서울특별시,영등포구,해달별 아이사랑어린이집,민간,70,12.0,5.0,0.0,6.0,Y,2018-02-28,
서울특별시,영등포구,해오름 어린이집,민간,35,10.0,8.0,0.0,11.0,Y,2018-02-28,인천 미추홀구 주안동 1161-139
서울특별시,영등포구,황토나라어린이집,민간,36,8.0,5.0,1.0,8.0,Y,2018-02-28,경기 남양주시 오남읍 양지리 111-2
서울특별시,영등포구,효성어린이집,민간,32,8.0,4.0,0.0,6.0,N,2018-02-28,인천 중구 중산동 1285-1
서울특별시,영등포구,123목화어린이집,가정,16,3.0,3.0,0.0,4.0,N,2018-02-28,
서울특별시,영등포구,거성어린이집,가정,18,4.0,3.0,0.0,3.0,N,2018-02-28,서울 송파구 거여동 32-8
서울특별시,영등포구,금빛어린이집,가정,14,5.0,2.0,0.0,3.0,N,2018-02-28,서울 중랑구 면목동 532-23
서울특별시,영등포구,꼬꼬마한사랑 어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 양평동3가 90-1
서울특별시,영등포구,꿈꾸는 어린이집,가정,17,4.0,3.0,0.0,4.0,N,2018-02-28,인천 미추홀구 숭의동 2-33
서울특별시,영등포구,꿈나라어린이집,가정,20,5.0,3.0,0.0,4.0,Y,2018-02-28,서울 영등포구 신길동 1448-1
서울특별시,영등포구,꿈땅어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28,서울 강서구 내발산동 674-33
서울특별시,영등포구,꿈사랑 어린이집,가정,19,3.0,3.0,0.0,4.0,N,2018-02-28,부산 금정구 서동 450
서울특별시,영등포구,꿈이크는어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28,서울 송파구 방이동 115-12
서울특별시,영등포구,나랑어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-02-28,경기 화성시 향남읍 행정리 458-5
서울특별시,영등포구,늘푸른어린이집,가정,19,7.0,3.0,0.0,4.0,N,2018-02-28,광주 광산구 월곡동 520-2
서울특별시,영등포구,다니엘어린이집,가정,18,2.0,3.0,0.0,4.0,N,2018-02-28,경기 부천시 소사구 송내동 335-10
서울특별시,영등포구,단비어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-02-28,서울 동대문구 전농동 648-83
서울특별시,영등포구,당산사임당어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 당산동4가 94-1
서울특별시,영등포구,대우프뢰벨어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28,
서울특별시,영등포구,대원꼬마숲어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 문래동6가 47-1
서울특별시,영등포구,동그라미 어린이집,가정,17,1.0,2.0,0.0,3.0,N,2018-02-28,대구 달성군 화원읍 명곡리 215-5
서울특별시,영등포구,동아어린이집(폐원),가정,20,0.0,3.0,0.0,4.0,N,2018-02-28,
서울특별시,영등포구,동화나라어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-02-28,서울 중구 신당동 52-154
서울특별시,영등포구,동화숲어린이집,가정,17,5.0,3.0,0.0,4.0,N,2018-02-28,경기 파주시 신촌동 427-1
서울특별시,영등포구,라온누리어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28,경기 남양주시 화도읍 녹촌리 564
서울특별시,영등포구,리틀거성 어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-02-28,
서울특별시,영등포구,리틀남서울어린이집(폐원),가정,19,0.0,3.0,0.0,4.0,N,2018-02-28,
서울특별시,영등포구,리틀디모데어린이집,가정,19,5.0,2.0,0.0,3.0,N,2018-02-28,
서울특별시,영등포구,리틀영일우리어린이집,가정,18,5.0,3.0,0.0,6.0,N,2018-02-28,서울 영등포구 도림동 128-3
서울특별시,영등포구,리틀청담어린이집(폐원),가정,20,0.0,3.0,0.0,6.0,N,2018-02-28,
서울특별시,영등포구,맘사랑어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28,서울 구로구 구로동 23
서울특별시,영등포구,멘토어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28,울산 남구 수암동 754-10
서울특별시,영등포구,반석어린이집(휴원),가정,15,1.0,2.0,0.0,3.0,N,2018-02-28,
서울특별시,영등포구,밝음이어린이집,가정,17,3.0,2.0,0.0,3.0,N,2018-02-28,
서울특별시,영등포구,베네베네어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 당산동2가 164
서울특별시,영등포구,베베몬테소리어린이집,가정,13,6.0,2.0,0.0,3.0,N,2018-02-28,서울 구로구 구로동 560
서울특별시,영등포구,베어스어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 문래동6가 38-1
서울특별시,영등포구,별이달이어린이집,가정,19,6.0,3.0,0.0,5.0,N,2018-02-28,서울 영등포구 대림동 1119
서울특별시,영등포구,병아리어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28,대구 남구 대명동 1220-18
서울특별시,영등포구,보보키즈어린이집,가정,19,4.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 신길동 365
서울특별시,영등포구,사랑나무어린이집,가정,20,6.0,4.0,0.0,5.0,N,2018-02-28,경기 부천시 원미구 심곡동 165-14
서울특별시,영등포구,사랑어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28,인천 중구 운서동 2725-1
서울특별시,영등포구,삼두어린이집,가정,12,3.0,2.0,0.0,3.0,N,2018-02-28,
서울특별시,영등포구,삼성래미안어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28,서울 성북구 종암동 80
서울특별시,영등포구,삼성키즈어린이집,가정,20,7.0,4.0,0.0,4.0,N,2018-02-28,경기 고양시 일산동구 마두동 755
서울특별시,영등포구,삼육어린이집,가정,15,3.0,3.0,0.0,3.0,N,2018-02-28,서울 영등포구 양평동2가 23
서울특별시,영등포구,삼환어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28,경기 김포시 감정동 659
서울특별시,영등포구,새숲어린이집(폐원),가정,10,0.0,2.0,0.0,3.0,N,2018-02-28,
서울특별시,영등포구,석화어린이집,가정,18,5.0,3.0,0.0,4.0,N,2018-02-28,서울 영등포구 양평동3가 24
서울특별시,영등포구,선유몬테소리어린이집,가정,20,4.0,4.0,0.0,5.0,N,2018-02-28,서울 영등포구 양평동5가 76
서울특별시,영등포구,소망어린이집,가정,13,5.0,2.0,0.0,3.0,N,2018-02-28,대전 서구 내동 30-26
서울특별시,영등포구,신동화어린이집,가정,17,4.0,3.0,0.0,4.0,N,2018-02-28,경기 의정부시 신곡동 312-3
서울특별시,영등포구,아가방어린이집(휴원),가정,19,1.0,3.0,0.0,4.0,N,2018-02-28,
서울특별시,영등포구,아가세상어린이집,가정,17,5.0,3.0,0.0,4.0,N,2018-02-28,서울 송파구 거여동 651
서울특별시,영등포구,아이꿈어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28,광주 광산구 운남동 794-3
서울특별시,영등포구,명신어린이집,국공립,59,9.0,5.0,1.0,6.0,N,2018-02-28,서울 영등포구 신길동 268-1
서울특별시,영등포구,목화마을어린이집,국공립,49,8.0,4.0,0.0,8.0,N,2018-02-28,서울 영등포구 문래동3가 55-20
서울특별시,영등포구,문래동어린이집,국공립,35,8.0,3.0,0.0,3.0,N,2018-02-28,서울 영등포구 문래동4가 6-9
서울특별시,영등포구,문래자이어린이집,국공립,27,6.0,3.0,0.0,3.0,N,2018-02-28,서울 영등포구 문래동3가 54
서울특별시,영등포구,미루나무어린이집,국공립,49,9.0,4.0,0.0,5.0,N,2018-02-28,서울 영등포구 도림동 81-2
서울특별시,영등포구,반디어린이집,국공립,20,7.0,4.0,0.0,5.0,N,2018-02-28,대구 북구 학정동 934-3
서울특별시,영등포구,벧엘교회어린이집,법인·단체,30,4.0,4.0,0.0,5.0,N,2018-02-28,
서울특별시,영등포구,선재어린이집,국공립,154,23.0,10.0,2.0,17.0,N,2018-02-28,서울 영등포구 당산동3가 560
서울특별시,영등포구,신길5동어린이집,국공립,117,25.0,6.0,1.0,11.0,N,2018-02-28,서울 영등포구 신길동 440-53
서울특별시,영등포구,신일어린이집,국공립,94,16.0,5.0,1.0,12.0,N,2018-02-28,인천 남동구 만수3동 854-1
서울특별시,영등포구,아이꿈터어린이집,국공립,18,6.0,3.0,0.0,3.0,N,2018-02-28,광주 북구 양산동 918
서울특별시,영등포구,아이행복어린이집,국공립,39,8.0,3.0,0.0,3.0,N,2018-02-28,서울 영등포구 양평동2가 1-1
서울특별시,영등포구,양평1동 어린이집,국공립,59,8.0,4.0,1.0,5.0,N,2018-02-28,서울 영등포구 양평동1가 13-22
서울특별시,영등포구,양평2동어린이집,국공립,64,11.0,4.0,1.0,7.0,N,2018-02-28,서울 영등포구 양평동4가 243-1
